0,1,2,3,4,5,6,7,accuracy,macro avg,weighted avg,corruption,acuraciaPorClasse
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}",0.999,"{'precision': 0.9990029900358645, 'recall': 0.999, 'f1-score': 0.9989999974999915, 'support': 4000.0}","{'precision': 0.9990029900358646, 'recall': 0.999, 'f1-score': 0.9989999974999915, 'support': 4000.0}",Defocus Blur severity 1,"[0.998, 1.0, 1.0, 1.0, 0.998, 1.0, 1.0, 0.996]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}",0.99875,"{'precision': 0.9987524910338685, 'recall': 0.99875, 'f1-score': 0.9987499977499917, 'support': 4000.0}","{'precision': 0.9987524910338685, 'recall': 0.99875, 'f1-score': 0.9987499977499917, 'support': 4000.0}",Defocus Blur severity 2,"[0.998, 1.0, 1.0, 1.0, 0.996, 1.0, 0.998, 0.998]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.9979959919839679, 'recall': 0.996, 'f1-score': 0.996996996996997, 'support': 500.0}",0.9985,"{'precision': 0.9985029880358565, 'recall': 0.9985, 'f1-score': 0.998499996999991, 'support': 4000.0}","{'precision': 0.9985029880358566, 'recall': 0.9985, 'f1-score': 0.998499996999991, 'support': 4000.0}",Defocus Blur severity 3,"[0.998, 1.0, 1.0, 1.0, 0.996, 1.0, 0.998, 0.996]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 1.0, 'recall': 0.994, 'f1-score': 0.9969909729187563, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}",0.9985,"{'precision': 0.9985039840637451, 'recall': 0.9985, 'f1-score': 0.9984997444937114, 'support': 4000.0}","{'precision': 0.9985039840637451, 'recall': 0.9985, 'f1-score': 0.9984997444937115, 'support': 4000.0}",Defocus Blur severity 4,"[0.998, 1.0, 1.0, 1.0, 0.994, 1.0, 0.998, 0.998]"
"{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 1.0, 'recall': 0.99, 'f1-score': 0.9949748743718593, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.996, 'recall': 0.996, 'f1-score': 0.996, 'support': 500.0}",0.99775,"{'precision': 0.997754982067737, 'recall': 0.99775, 'f1-score': 0.997748231925849, 'support': 4000.0}","{'precision': 0.997754982067737, 'recall': 0.99775, 'f1-score': 0.997748231925849, 'support': 4000.0}",Defocus Blur severity 5,"[0.998, 1.0, 1.0, 1.0, 0.99, 1.0, 0.998, 0.996]"
"{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.994, 'f1-score': 0.9969909729187563, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.996, 'recall': 0.996, 'f1-score': 0.996, 'support': 500.0}",0.99825,"{'precision': 0.998251996007984, 'recall': 0.9982500000000001, 'f1-score': 0.998249495990469, 'support': 4000.0}","{'precision': 0.998251996007984, 'recall': 0.99825, 'f1-score': 0.9982494959904689, 'support': 4000.0}",Elastic severity 1,"[0.998, 1.0, 1.0, 1.0, 0.994, 1.0, 0.998, 0.996]"
"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9940239043824701, 'recall': 0.998, 'f1-score': 0.9960079840319361, 'support': 500.0}","{'precision': 0.9979919678714859, 'recall': 0.994, 'f1-score': 0.9959919839679359, 'support': 500.0}",0.9985,"{'precision': 0.998503976063617, 'recall': 0.9984999999999999, 'f1-score': 0.9984999939999759, 'support': 4000.0}","{'precision': 0.9985039760636171, 'recall': 0.9985, 'f1-score': 0.998499993999976, 'support': 4000.0}",Elastic severity 2,"[1.0, 1.0, 1.0, 1.0, 0.996, 1.0, 0.998, 0.994]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}",0.99875,"{'precision': 0.998750998003992, 'recall': 0.99875, 'f1-score': 0.9987502495002495, 'support': 4000.0}","{'precision': 0.998750998003992, 'recall': 0.99875, 'f1-score': 0.9987502495002495, 'support': 4000.0}",Elastic severity 3,"[0.998, 1.0, 1.0, 1.0, 0.998, 0.998, 0.998, 0.998]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 1.0, 'recall': 0.986, 'f1-score': 0.9929506545820745, 'support': 500.0}","{'precision': 0.9979879275653923, 'recall': 0.992, 'f1-score': 0.9949849548645938, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.9803149606299213, 'recall': 0.996, 'f1-score': 0.9880952380952381, 'support': 500.0}",0.99625,"{'precision': 0.9962908510602787, 'recall': 0.9962500000000001, 'f1-score': 0.9962546044449838, 'support': 4000.0}","{'precision': 0.9962908510602788, 'recall': 0.99625, 'f1-score': 0.9962546044449838, 'support': 4000.0}",Elastic severity 4,"[0.998, 1.0, 1.0, 1.0, 0.986, 0.992, 0.998, 0.996]"
"{'precision': 0.9979674796747967, 'recall': 0.982, 'f1-score': 0.9899193548387096, 'support': 500.0}","{'precision': 0.9671179883945842, 'recall': 1.0, 'f1-score': 0.983284169124877, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}","{'precision': 0.9957537154989384, 'recall': 0.938, 'f1-score': 0.9660144181256437, 'support': 500.0}","{'precision': 0.9918032786885246, 'recall': 0.968, 'f1-score': 0.979757085020243, 'support': 500.0}","{'precision': 0.9822834645669292, 'recall': 0.998, 'f1-score': 0.9900793650793651, 'support': 500.0}","{'precision': 0.95, 'recall': 0.988, 'f1-score': 0.9686274509803922, 'support': 500.0}",0.98425,"{'precision': 0.9846236773609082, 'recall': 0.9842500000000001, 'f1-score': 0.9842122224280263, 'support': 4000.0}","{'precision': 0.9846236773609082, 'recall': 0.98425, 'f1-score': 0.9842122224280263, 'support': 4000.0}",Elastic severity 5,"[0.982, 1.0, 1.0, 1.0, 0.938, 0.968, 0.998, 0.988]"
"{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9940357852882704, 'recall': 1.0, 'f1-score': 0.9970089730807578, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9940357852882704, 'recall': 1.0, 'f1-score': 0.9970089730807578, 'support': 500.0}","{'precision': 1.0, 'recall': 0.992, 'f1-score': 0.9959839357429718, 'support': 500.0}",0.998,"{'precision': 0.9980109383539401, 'recall': 0.998, 'f1-score': 0.997999732236049, 'support': 4000.0}","{'precision': 0.99801093835394, 'recall': 0.998, 'f1-score': 0.9979997322360489, 'support': 4000.0}",Fog severity 1,"[0.996, 1.0, 1.0, 1.0, 0.996, 1.0, 1.0, 0.992]"
"{'precision': 1.0, 'recall': 0.992, 'f1-score': 0.9959839357429718, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9979959919839679, 'recall': 0.996, 'f1-score': 0.996996996996997, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9823182711198428, 'recall': 1.0, 'f1-score': 0.9910802775024777, 'support': 500.0}","{'precision': 0.9979674796747967, 'recall': 0.982, 'f1-score': 0.9899193548387096, 'support': 500.0}",0.99625,"{'precision': 0.996289201911071, 'recall': 0.99625, 'f1-score': 0.9962485686391365, 'support': 4000.0}","{'precision': 0.996289201911071, 'recall': 0.99625, 'f1-score': 0.9962485686391365, 'support': 4000.0}",Fog severity 2,"[0.992, 1.0, 1.0, 1.0, 0.996, 1.0, 1.0, 0.982]"
"{'precision': 0.9704142011834319, 'recall': 0.984, 'f1-score': 0.9771598808341608, 'support': 500.0}","{'precision': 1.0, 'recall': 0.982, 'f1-score': 0.9909182643794148, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9881422924901185, 'recall': 1.0, 'f1-score': 0.9940357852882704, 'support': 500.0}","{'precision': 0.9959266802443992, 'recall': 0.978, 'f1-score': 0.9868819374369324, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}","{'precision': 0.9671179883945842, 'recall': 1.0, 'f1-score': 0.983284169124877, 'support': 500.0}","{'precision': 0.9958677685950413, 'recall': 0.964, 'f1-score': 0.9796747967479674, 'support': 500.0}",0.9885,"{'precision': 0.9886915528713834, 'recall': 0.9885, 'f1-score': 0.9884963462583254, 'support': 4000.0}","{'precision': 0.9886915528713834, 'recall': 0.9885, 'f1-score': 0.9884963462583254, 'support': 4000.0}",Fog severity 3,"[0.984, 0.982, 1.0, 1.0, 0.978, 1.0, 1.0, 0.964]"
"{'precision': 0.7835703001579779, 'recall': 0.992, 'f1-score': 0.8755516328331863, 'support': 500.0}","{'precision': 1.0, 'recall': 0.874, 'f1-score': 0.9327641408751334, 'support': 500.0}","{'precision': 0.9881422924901185, 'recall': 1.0, 'f1-score': 0.9940357852882704, 'support': 500.0}","{'precision': 0.9861932938856016, 'recall': 1.0, 'f1-score': 0.9930486593843099, 'support': 500.0}","{'precision': 1.0, 'recall': 0.862, 'f1-score': 0.9258861439312567, 'support': 500.0}","{'precision': 0.9554263565891473, 'recall': 0.986, 'f1-score': 0.9704724409448819, 'support': 500.0}","{'precision': 0.9644268774703557, 'recall': 0.976, 'f1-score': 0.9701789264413518, 'support': 500.0}","{'precision': 0.9892241379310345, 'recall': 0.918, 'f1-score': 0.9522821576763485, 'support': 500.0}",0.951,"{'precision': 0.9583729073155294, 'recall': 0.9510000000000001, 'f1-score': 0.9517774859218424, 'support': 4000.0}","{'precision': 0.9583729073155295, 'recall': 0.951, 'f1-score': 0.9517774859218423, 'support': 4000.0}",Fog severity 4,"[0.992, 0.874, 1.0, 1.0, 0.862, 0.986, 0.976, 0.918]"
"{'precision': 0.43532560214094557, 'recall': 0.976, 'f1-score': 0.6020974706971005, 'support': 500.0}","{'precision': 0.9963235294117647, 'recall': 0.542, 'f1-score': 0.7020725388601037, 'support': 500.0}","{'precision': 0.9433962264150944, 'recall': 1.0, 'f1-score': 0.970873786407767, 'support': 500.0}","{'precision': 0.9541984732824428, 'recall': 1.0, 'f1-score': 0.9765625, 'support': 500.0}","{'precision': 0.9867256637168141, 'recall': 0.446, 'f1-score': 0.6143250688705234, 'support': 500.0}","{'precision': 0.8214285714285714, 'recall': 0.874, 'f1-score': 0.8468992248062015, 'support': 500.0}","{'precision': 0.944578313253012, 'recall': 0.784, 'f1-score': 0.8568306010928962, 'support': 500.0}","{'precision': 0.9473684210526315, 'recall': 0.72, 'f1-score': 0.8181818181818182, 'support': 500.0}",0.79275,"{'precision': 0.8786681000876595, 'recall': 0.79275, 'f1-score': 0.7984803761145514, 'support': 4000.0}","{'precision': 0.8786681000876595, 'recall': 0.79275, 'f1-score': 0.7984803761145512, 'support': 4000.0}",Fog severity 5,"[0.976, 0.542, 1.0, 1.0, 0.446, 0.874, 0.784, 0.72]"
