0,1,2,3,4,5,6,7,accuracy,macro avg,weighted avg,corruption,acuraciaPorClasse
"{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9920477137176938, 'recall': 0.998, 'f1-score': 0.9950149551345963, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9879518072289156, 'recall': 0.984, 'f1-score': 0.9859719438877755, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.974, 'f1-score': 0.9868287740628167, 'support': 500.0}","{'precision': 0.9763779527559056, 'recall': 0.992, 'f1-score': 0.9841269841269841, 'support': 500.0}",0.9935,"{'precision': 0.993550174248679, 'recall': 0.9935, 'f1-score': 0.9934935809037673, 'support': 4000.0}","{'precision': 0.9935501742486788, 'recall': 0.9935, 'f1-score': 0.9934935809037673, 'support': 4000.0}",Defocus Blur severity 4,"[1.0, 0.998, 1.0, 1.0, 0.984, 1.0, 0.974, 0.992]"
"{'precision': 0.984251968503937, 'recall': 1.0, 'f1-score': 0.9920634920634921, 'support': 500.0}","{'precision': 0.9881188118811881, 'recall': 0.998, 'f1-score': 0.9930348258706467, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9979959919839679, 'recall': 0.996, 'f1-score': 0.996996996996997, 'support': 500.0}","{'precision': 0.9859154929577465, 'recall': 0.98, 'f1-score': 0.9829488465396189, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.995850622406639, 'recall': 0.96, 'f1-score': 0.9775967413441955, 'support': 500.0}","{'precision': 0.9647749510763209, 'recall': 0.986, 'f1-score': 0.9752720079129574, 'support': 500.0}",0.98925,"{'precision': 0.989363479851225, 'recall': 0.98925, 'f1-score': 0.9892386128389845, 'support': 4000.0}","{'precision': 0.989363479851225, 'recall': 0.98925, 'f1-score': 0.9892386128389844, 'support': 4000.0}",Defocus Blur severity 5,"[1.0, 0.998, 0.996, 0.996, 0.98, 0.998, 0.96, 0.986]"
"{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9899799599198397, 'recall': 0.988, 'f1-score': 0.988988988988989, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.982, 'f1-score': 0.9909182643794148, 'support': 500.0}","{'precision': 0.9841897233201581, 'recall': 0.996, 'f1-score': 0.9900596421471173, 'support': 500.0}",0.9955,"{'precision': 0.9955242004408642, 'recall': 0.9955, 'f1-score': 0.9954966106916858, 'support': 4000.0}","{'precision': 0.9955242004408642, 'recall': 0.9955, 'f1-score': 0.9954966106916858, 'support': 4000.0}",Elastic severity 1,"[0.998, 1.0, 1.0, 1.0, 0.988, 1.0, 0.982, 0.996]"
"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.992, 'recall': 0.992, 'f1-score': 0.992, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.986, 'f1-score': 0.9929506545820745, 'support': 500.0}","{'precision': 0.9880952380952381, 'recall': 0.996, 'f1-score': 0.9920318725099602, 'support': 500.0}",0.99675,"{'precision': 0.9967643957957733, 'recall': 0.99675, 'f1-score': 0.9967484397636251, 'support': 4000.0}","{'precision': 0.9967643957957733, 'recall': 0.99675, 'f1-score': 0.9967484397636251, 'support': 4000.0}",Elastic severity 2,"[1.0, 1.0, 1.0, 1.0, 0.992, 1.0, 0.986, 0.996]"
"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9940239043824701, 'recall': 0.998, 'f1-score': 0.9960079840319361, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9860557768924303, 'recall': 0.99, 'f1-score': 0.9880239520958084, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.982, 'f1-score': 0.9909182643794148, 'support': 500.0}","{'precision': 0.9860834990059643, 'recall': 0.992, 'f1-score': 0.9890329012961117, 'support': 500.0}",0.99525,"{'precision': 0.9952713955391002, 'recall': 0.99525, 'f1-score': 0.9952481374756585, 'support': 4000.0}","{'precision': 0.9952713955391002, 'recall': 0.99525, 'f1-score': 0.9952481374756587, 'support': 4000.0}",Elastic severity 3,"[1.0, 0.998, 1.0, 1.0, 0.99, 1.0, 0.982, 0.992]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 0.9940239043824701, 'recall': 0.998, 'f1-score': 0.9960079840319361, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9860557768924303, 'recall': 0.99, 'f1-score': 0.9880239520958084, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.982, 'f1-score': 0.9909182643794148, 'support': 500.0}","{'precision': 0.9841269841269841, 'recall': 0.992, 'f1-score': 0.9880478087649402, 'support': 500.0}",0.995,"{'precision': 0.9950268311792276, 'recall': 0.995, 'f1-score': 0.9949998757841371, 'support': 4000.0}","{'precision': 0.9950268311792276, 'recall': 0.995, 'f1-score': 0.9949998757841371, 'support': 4000.0}",Elastic severity 4,"[0.998, 0.998, 1.0, 1.0, 0.99, 1.0, 0.982, 0.992]"
"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9880478087649402, 'recall': 0.992, 'f1-score': 0.9900199600798403, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9979508196721312, 'recall': 0.974, 'f1-score': 0.9858299595141701, 'support': 500.0}","{'precision': 0.9782608695652174, 'recall': 0.99, 'f1-score': 0.9840954274353877, 'support': 500.0}",0.9945,"{'precision': 0.9945403737582226, 'recall': 0.9944999999999999, 'f1-score': 0.9944951604105472, 'support': 4000.0}","{'precision': 0.9945403737582226, 'recall': 0.9945, 'f1-score': 0.9944951604105473, 'support': 4000.0}",Elastic severity 5,"[1.0, 1.0, 1.0, 1.0, 0.992, 1.0, 0.974, 0.99]"
"{'precision': 0.9979919678714859, 'recall': 0.994, 'f1-score': 0.9959919839679359, 'support': 500.0}","{'precision': 0.9822485207100592, 'recall': 0.996, 'f1-score': 0.9890764647467726, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.9915254237288136, 'recall': 0.936, 'f1-score': 0.9629629629629629, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.9821428571428571, 'recall': 0.99, 'f1-score': 0.9860557768924303, 'support': 500.0}","{'precision': 0.9593810444874274, 'recall': 0.992, 'f1-score': 0.9754178957718781, 'support': 500.0}",0.988,"{'precision': 0.9881627237485684, 'recall': 0.988, 'f1-score': 0.9879386350432471, 'support': 4000.0}","{'precision': 0.9881627237485684, 'recall': 0.988, 'f1-score': 0.9879386350432469, 'support': 4000.0}",Fog severity 1,"[0.994, 0.996, 1.0, 0.998, 0.936, 0.998, 0.99, 0.992]"
"{'precision': 0.9934065934065934, 'recall': 0.904, 'f1-score': 0.9465968586387434, 'support': 500.0}","{'precision': 0.8676748582230623, 'recall': 0.918, 'f1-score': 0.892128279883382, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.9520153550863724, 'recall': 0.992, 'f1-score': 0.9715964740450539, 'support': 500.0}","{'precision': 0.9279661016949152, 'recall': 0.438, 'f1-score': 0.595108695652174, 'support': 500.0}","{'precision': 1.0, 'recall': 0.902, 'f1-score': 0.9484752891692955, 'support': 500.0}","{'precision': 0.8222222222222222, 'recall': 0.962, 'f1-score': 0.8866359447004608, 'support': 500.0}","{'precision': 0.6625172890733056, 'recall': 0.958, 'f1-score': 0.7833197056418643, 'support': 500.0}",0.884,"{'precision': 0.9029753024633089, 'recall': 0.884, 'f1-score': 0.8777326559663717, 'support': 4000.0}","{'precision': 0.9029753024633089, 'recall': 0.884, 'f1-score': 0.8777326559663718, 'support': 4000.0}",Fog severity 2,"[0.904, 0.918, 0.998, 0.992, 0.438, 0.902, 0.962, 0.958]"
"{'precision': 0.9702233250620348, 'recall': 0.782, 'f1-score': 0.8660022148394242, 'support': 500.0}","{'precision': 0.6929392446633826, 'recall': 0.844, 'f1-score': 0.7610459873760145, 'support': 500.0}","{'precision': 0.9937888198757764, 'recall': 0.96, 'f1-score': 0.9766022380467956, 'support': 500.0}","{'precision': 0.848381601362862, 'recall': 0.996, 'f1-score': 0.9162833486660533, 'support': 500.0}","{'precision': 0.8345864661654135, 'recall': 0.222, 'f1-score': 0.35071090047393366, 'support': 500.0}","{'precision': 1.0, 'recall': 0.732, 'f1-score': 0.8452655889145496, 'support': 500.0}","{'precision': 0.7265100671140939, 'recall': 0.866, 'f1-score': 0.7901459854014599, 'support': 500.0}","{'precision': 0.503037667071689, 'recall': 0.828, 'f1-score': 0.6258503401360545, 'support': 500.0}",0.77875,"{'precision': 0.8211833989144066, 'recall': 0.7787499999999999, 'f1-score': 0.7664883254817856, 'support': 4000.0}","{'precision': 0.8211833989144065, 'recall': 0.77875, 'f1-score': 0.7664883254817856, 'support': 4000.0}",Fog severity 3,"[0.782, 0.844, 0.96, 0.996, 0.222, 0.732, 0.866, 0.828]"
