0,1,2,3,4,5,6,7,accuracy,macro avg,weighted avg,corruption,acuraciaPorClasse
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}",0.99975,"{'precision': 0.999750499001996, 'recall': 0.99975, 'f1-score': 0.9997499997499997, 'support': 4000.0}","{'precision': 0.999750499001996, 'recall': 0.99975, 'f1-score': 0.9997499997499997, 'support': 4000.0}",Defocus Blur severity 1,"[0.998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}",0.99975,"{'precision': 0.999750499001996, 'recall': 0.99975, 'f1-score': 0.9997499997499997, 'support': 4000.0}","{'precision': 0.999750499001996, 'recall': 0.99975, 'f1-score': 0.9997499997499997, 'support': 4000.0}",Defocus Blur severity 2,"[0.998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}",0.999,"{'precision': 0.9990019920318725, 'recall': 0.999, 'f1-score': 0.9990002487517458, 'support': 4000.0}","{'precision': 0.9990019920318726, 'recall': 0.999, 'f1-score': 0.9990002487517458, 'support': 4000.0}",Defocus Blur severity 3,"[0.998, 1.0, 1.0, 1.0, 0.998, 1.0, 0.998, 0.998]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}",0.99925,"{'precision': 0.999250499001996, 'recall': 0.99925, 'f1-score': 0.9992499997499997, 'support': 4000.0}","{'precision': 0.999250499001996, 'recall': 0.99925, 'f1-score': 0.9992499997499997, 'support': 4000.0}",Defocus Blur severity 4,"[0.998, 1.0, 1.0, 1.0, 1.0, 1.0, 0.998, 0.998]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9940357852882704, 'recall': 1.0, 'f1-score': 0.9970089730807578, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}",0.99875,"{'precision': 0.9987544731610338, 'recall': 0.99875, 'f1-score': 0.9987504955079656, 'support': 4000.0}","{'precision': 0.9987544731610337, 'recall': 0.99875, 'f1-score': 0.9987504955079656, 'support': 4000.0}",Defocus Blur severity 5,"[0.998, 1.0, 1.0, 1.0, 0.996, 1.0, 0.998, 0.998]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}",0.999,"{'precision': 0.9990079365079365, 'recall': 0.999, 'f1-score': 0.9990012407796183, 'support': 4000.0}","{'precision': 0.9990079365079365, 'recall': 0.999, 'f1-score': 0.9990012407796183, 'support': 4000.0}",Elastic severity 1,"[0.998, 1.0, 1.0, 1.0, 0.996, 1.0, 1.0, 0.998]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}",0.9995,"{'precision': 0.999500998003992, 'recall': 0.9995, 'f1-score': 0.9994999994999996, 'support': 4000.0}","{'precision': 0.999500998003992, 'recall': 0.9995, 'f1-score': 0.9994999994999995, 'support': 4000.0}",Elastic severity 2,"[0.998, 1.0, 1.0, 1.0, 1.0, 1.0, 0.998, 1.0]"
"{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9940357852882704, 'recall': 1.0, 'f1-score': 0.9970089730807578, 'support': 500.0}","{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}",0.999,"{'precision': 0.9990049721630299, 'recall': 0.999, 'f1-score': 0.9990004952579654, 'support': 4000.0}","{'precision': 0.9990049721630299, 'recall': 0.999, 'f1-score': 0.9990004952579653, 'support': 4000.0}",Elastic severity 3,"[0.998, 1.0, 1.0, 1.0, 0.996, 1.0, 0.998, 1.0]"
"{'precision': 0.9940119760479041, 'recall': 0.996, 'f1-score': 0.995004995004995, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.996, 'recall': 0.996, 'f1-score': 0.996, 'support': 500.0}","{'precision': 0.9940239043824701, 'recall': 0.998, 'f1-score': 0.9960079840319361, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.9979879275653923, 'recall': 0.992, 'f1-score': 0.9949849548645938, 'support': 500.0}",0.997,"{'precision': 0.9970049680313433, 'recall': 0.997, 'f1-score': 0.9969997397376826, 'support': 4000.0}","{'precision': 0.9970049680313433, 'recall': 0.997, 'f1-score': 0.9969997397376826, 'support': 4000.0}",Elastic severity 4,"[0.996, 1.0, 0.996, 1.0, 0.996, 0.998, 0.998, 0.992]"
"{'precision': 0.9959266802443992, 'recall': 0.978, 'f1-score': 0.9868819374369324, 'support': 500.0}","{'precision': 0.9416195856873822, 'recall': 1.0, 'f1-score': 0.9699321047526673, 'support': 500.0}","{'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9877551020408163, 'recall': 0.968, 'f1-score': 0.9777777777777777, 'support': 500.0}","{'precision': 0.980276134122288, 'recall': 0.994, 'f1-score': 0.9870903674280039, 'support': 500.0}","{'precision': 0.9940119760479041, 'recall': 0.996, 'f1-score': 0.995004995004995, 'support': 500.0}","{'precision': 0.9938775510204082, 'recall': 0.974, 'f1-score': 0.9838383838383838, 'support': 500.0}",0.98625,"{'precision': 0.9866833786453998, 'recall': 0.9862500000000001, 'f1-score': 0.9863030695172188, 'support': 4000.0}","{'precision': 0.9866833786453997, 'recall': 0.98625, 'f1-score': 0.9863030695172188, 'support': 4000.0}",Elastic severity 5,"[0.978, 1.0, 0.98, 1.0, 0.968, 0.994, 0.996, 0.974]"
