0,1,2,3,4,5,6,7,accuracy,macro avg,weighted avg,corruption,acuraciaPorClasse
"{'precision': 1.0, 'recall': 0.992, 'f1-score': 0.9959839357429718, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9920477137176938, 'recall': 0.998, 'f1-score': 0.9950149551345963, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.9979919678714859, 'recall': 0.994, 'f1-score': 0.9959919839679359, 'support': 500.0}",0.9975,"{'precision': 0.997507950234512, 'recall': 0.9975, 'f1-score': 0.9974997329830586, 'support': 4000.0}","{'precision': 0.997507950234512, 'recall': 0.9975, 'f1-score': 0.9974997329830586, 'support': 4000.0}",Glass Blur severity 5,"[0.992, 1.0, 1.0, 1.0, 0.998, 0.998, 0.998, 0.994]"
"{'precision': 0.6367137355584083, 'recall': 0.992, 'f1-score': 0.7756059421422987, 'support': 500.0}","{'precision': 0.8947368421052632, 'recall': 0.986, 'f1-score': 0.9381541389153187, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9900398406374502, 'recall': 0.994, 'f1-score': 0.9920159680638723, 'support': 500.0}","{'precision': 0.9819277108433735, 'recall': 0.652, 'f1-score': 0.7836538461538461, 'support': 500.0}","{'precision': 1.0, 'recall': 0.194, 'f1-score': 0.3249581239530988, 'support': 500.0}","{'precision': 0.7986906710310966, 'recall': 0.976, 'f1-score': 0.8784878487848785, 'support': 500.0}","{'precision': 0.7261146496815286, 'recall': 0.912, 'f1-score': 0.8085106382978723, 'support': 500.0}",0.83825,"{'precision': 0.87852793123214, 'recall': 0.8382499999999999, 'f1-score': 0.8126733132888981, 'support': 4000.0}","{'precision': 0.87852793123214, 'recall': 0.83825, 'f1-score': 0.8126733132888981, 'support': 4000.0}",Impulse Noise severity 1,"[0.992, 0.986, 1.0, 0.994, 0.652, 0.194, 0.976, 0.912]"
"{'precision': 0.7790143084260731, 'recall': 0.98, 'f1-score': 0.8680248007085917, 'support': 500.0}","{'precision': 0.8156146179401993, 'recall': 0.982, 'f1-score': 0.8911070780399274, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9689320388349515, 'recall': 0.998, 'f1-score': 0.9832512315270936, 'support': 500.0}","{'precision': 0.9868421052631579, 'recall': 0.45, 'f1-score': 0.6181318681318682, 'support': 500.0}","{'precision': 1.0, 'recall': 0.116, 'f1-score': 0.2078853046594982, 'support': 500.0}","{'precision': 0.6037267080745342, 'recall': 0.972, 'f1-score': 0.7448275862068966, 'support': 500.0}","{'precision': 0.6440422322775264, 'recall': 0.854, 'f1-score': 0.7343078245915735, 'support': 500.0}",0.794,"{'precision': 0.8497715013520553, 'recall': 0.794, 'f1-score': 0.7559419617331812, 'support': 4000.0}","{'precision': 0.8497715013520554, 'recall': 0.794, 'f1-score': 0.7559419617331812, 'support': 4000.0}",Impulse Noise severity 2,"[0.98, 0.982, 1.0, 0.998, 0.45, 0.116, 0.972, 0.854]"
"{'precision': 0.8951456310679612, 'recall': 0.922, 'f1-score': 0.9083743842364532, 'support': 500.0}","{'precision': 0.7453416149068323, 'recall': 0.96, 'f1-score': 0.8391608391608392, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9449715370018975, 'recall': 0.996, 'f1-score': 0.9698149951314509, 'support': 500.0}","{'precision': 0.9911504424778761, 'recall': 0.224, 'f1-score': 0.36541598694942906, 'support': 500.0}","{'precision': 1.0, 'recall': 0.092, 'f1-score': 0.1684981684981685, 'support': 500.0}","{'precision': 0.5314917127071823, 'recall': 0.962, 'f1-score': 0.6846975088967971, 'support': 500.0}","{'precision': 0.5465425531914894, 'recall': 0.822, 'f1-score': 0.6565495207667732, 'support': 500.0}",0.74675,"{'precision': 0.8318304364191548, 'recall': 0.74675, 'f1-score': 0.6988134244529849, 'support': 4000.0}","{'precision': 0.8318304364191549, 'recall': 0.74675, 'f1-score': 0.6988134244529848, 'support': 4000.0}",Impulse Noise severity 3,"[0.922, 0.96, 0.996, 0.996, 0.224, 0.092, 0.962, 0.822]"
"{'precision': 0.9578454332552693, 'recall': 0.818, 'f1-score': 0.8824163969795038, 'support': 500.0}","{'precision': 0.7326283987915407, 'recall': 0.97, 'f1-score': 0.8347676419965576, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9502868068833652, 'recall': 0.994, 'f1-score': 0.9716520039100685, 'support': 500.0}","{'precision': 1.0, 'recall': 0.05, 'f1-score': 0.09523809523809523, 'support': 500.0}","{'precision': 1.0, 'recall': 0.088, 'f1-score': 0.16176470588235295, 'support': 500.0}","{'precision': 0.44476744186046513, 'recall': 0.918, 'f1-score': 0.5992167101827677, 'support': 500.0}","{'precision': 0.4816223067173637, 'recall': 0.76, 'f1-score': 0.5896043444530644, 'support': 500.0}",0.69925,"{'precision': 0.8208937984385005, 'recall': 0.6992499999999999, 'f1-score': 0.6415819863282972, 'support': 4000.0}","{'precision': 0.8208937984385005, 'recall': 0.69925, 'f1-score': 0.6415819863282972, 'support': 4000.0}",Impulse Noise severity 4,"[0.818, 0.97, 0.996, 0.994, 0.05, 0.088, 0.918, 0.76]"
"{'precision': 0.9564102564102565, 'recall': 0.746, 'f1-score': 0.8382022471910112, 'support': 500.0}","{'precision': 0.7338461538461538, 'recall': 0.954, 'f1-score': 0.8295652173913044, 'support': 500.0}","{'precision': 1.0, 'recall': 0.99, 'f1-score': 0.9949748743718593, 'support': 500.0}","{'precision': 0.9608610567514677, 'recall': 0.982, 'f1-score': 0.9713155291790306, 'support': 500.0}","{'precision': 1.0, 'recall': 0.022, 'f1-score': 0.043052837573385516, 'support': 500.0}","{'precision': 1.0, 'recall': 0.07, 'f1-score': 0.1308411214953271, 'support': 500.0}","{'precision': 0.4211469534050179, 'recall': 0.94, 'f1-score': 0.5816831683168316, 'support': 500.0}","{'precision': 0.46085858585858586, 'recall': 0.73, 'f1-score': 0.565015479876161, 'support': 500.0}",0.67925,"{'precision': 0.8166403757839352, 'recall': 0.6792499999999999, 'f1-score': 0.6193313094243639, 'support': 4000.0}","{'precision': 0.8166403757839352, 'recall': 0.67925, 'f1-score': 0.6193313094243638, 'support': 4000.0}",Impulse Noise severity 5,"[0.746, 0.954, 0.99, 0.982, 0.022, 0.07, 0.94, 0.73]"
"{'precision': 1.0, 'recall': 0.984, 'f1-score': 0.9919354838709677, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}","{'precision': 0.993963782696177, 'recall': 0.988, 'f1-score': 0.9909729187562688, 'support': 500.0}","{'precision': 0.9920477137176938, 'recall': 0.998, 'f1-score': 0.9950149551345963, 'support': 500.0}","{'precision': 0.9959839357429718, 'recall': 0.992, 'f1-score': 0.9939879759519038, 'support': 500.0}","{'precision': 0.9861660079051383, 'recall': 0.998, 'f1-score': 0.9920477137176938, 'support': 500.0}",0.995,"{'precision': 0.9950281165156841, 'recall': 0.995, 'f1-score': 0.9949968729608014, 'support': 4000.0}","{'precision': 0.9950281165156841, 'recall': 0.995, 'f1-score': 0.9949968729608013, 'support': 4000.0}",JPEG severity 1,"[0.984, 1.0, 1.0, 1.0, 0.988, 0.998, 0.992, 0.998]"
"{'precision': 1.0, 'recall': 0.992, 'f1-score': 0.9959839357429718, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9940357852882704, 'recall': 1.0, 'f1-score': 0.9970089730807578, 'support': 500.0}","{'precision': 0.992, 'recall': 0.992, 'f1-score': 0.992, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.9940239043824701, 'recall': 0.998, 'f1-score': 0.9960079840319361, 'support': 500.0}","{'precision': 0.9939759036144579, 'recall': 0.99, 'f1-score': 0.9919839679358717, 'support': 500.0}",0.99625,"{'precision': 0.9962554471646418, 'recall': 0.99625, 'f1-score': 0.9962484822243167, 'support': 4000.0}","{'precision': 0.9962554471646418, 'recall': 0.99625, 'f1-score': 0.9962484822243168, 'support': 4000.0}",JPEG severity 2,"[0.992, 1.0, 1.0, 1.0, 0.992, 0.998, 0.998, 0.99]"
"{'precision': 1.0, 'recall': 0.986, 'f1-score': 0.9929506545820745, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9900990099009901, 'recall': 1.0, 'f1-score': 0.9950248756218906, 'support': 500.0}","{'precision': 0.9939024390243902, 'recall': 0.978, 'f1-score': 0.9858870967741935, 'support': 500.0}","{'precision': 0.9861111111111112, 'recall': 0.994, 'f1-score': 0.9900398406374502, 'support': 500.0}","{'precision': 0.9959839357429718, 'recall': 0.992, 'f1-score': 0.9939879759519038, 'support': 500.0}","{'precision': 0.9803149606299213, 'recall': 0.996, 'f1-score': 0.9880952380952381, 'support': 500.0}",0.99325,"{'precision': 0.993301432051173, 'recall': 0.99325, 'f1-score': 0.9932482102078438, 'support': 4000.0}","{'precision': 0.9933014320511732, 'recall': 0.99325, 'f1-score': 0.9932482102078438, 'support': 4000.0}",JPEG severity 3,"[0.986, 1.0, 1.0, 1.0, 0.978, 0.994, 0.992, 0.996]"
"{'precision': 1.0, 'recall': 0.99, 'f1-score': 0.9949748743718593, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}","{'precision': 0.9959677419354839, 'recall': 0.988, 'f1-score': 0.9919678714859438, 'support': 500.0}","{'precision': 0.9920318725099602, 'recall': 0.996, 'f1-score': 0.9940119760479041, 'support': 500.0}","{'precision': 0.996, 'recall': 0.996, 'f1-score': 0.996, 'support': 500.0}","{'precision': 0.9880715705765407, 'recall': 0.994, 'f1-score': 0.9910269192422732, 'support': 500.0}",0.9955,"{'precision': 0.9955168346356846, 'recall': 0.9955, 'f1-score': 0.99549969717537, 'support': 4000.0}","{'precision': 0.9955168346356845, 'recall': 0.9955, 'f1-score': 0.9954996971753701, 'support': 4000.0}",JPEG severity 4,"[0.99, 1.0, 1.0, 1.0, 0.988, 0.996, 0.996, 0.994]"
"{'precision': 0.997979797979798, 'recall': 0.988, 'f1-score': 0.992964824120603, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9900990099009901, 'recall': 1.0, 'f1-score': 0.9950248756218906, 'support': 500.0}","{'precision': 1.0, 'recall': 0.972, 'f1-score': 0.9858012170385395, 'support': 500.0}","{'precision': 0.9801587301587301, 'recall': 0.988, 'f1-score': 0.9840637450199203, 'support': 500.0}","{'precision': 0.9920159680638723, 'recall': 0.994, 'f1-score': 0.993006993006993, 'support': 500.0}","{'precision': 0.9744597249508841, 'recall': 0.992, 'f1-score': 0.9831516352824579, 'support': 500.0}",0.99175,"{'precision': 0.9918391538817843, 'recall': 0.9917499999999999, 'f1-score': 0.9917516612613005, 'support': 4000.0}","{'precision': 0.9918391538817843, 'recall': 0.99175, 'f1-score': 0.9917516612613005, 'support': 4000.0}",JPEG severity 5,"[0.988, 1.0, 1.0, 1.0, 0.972, 0.988, 0.994, 0.992]"
"{'precision': 1.0, 'recall': 0.986, 'f1-score': 0.9929506545820745, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9900990099009901, 'recall': 1.0, 'f1-score': 0.9950248756218906, 'support': 500.0}","{'precision': 0.9940357852882704, 'recall': 1.0, 'f1-score': 0.9970089730807578, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 0.9960079840319361, 'recall': 0.998, 'f1-score': 0.997002997002997, 'support': 500.0}","{'precision': 0.9959839357429718, 'recall': 0.992, 'f1-score': 0.9939879759519038, 'support': 500.0}",0.99675,"{'precision': 0.996765839370521, 'recall': 0.99675, 'f1-score': 0.9967469345299529, 'support': 4000.0}","{'precision': 0.996765839370521, 'recall': 0.99675, 'f1-score': 0.996746934529953, 'support': 4000.0}",Motion Blur severity 1,"[0.986, 1.0, 1.0, 1.0, 1.0, 0.998, 0.998, 0.992]"
"{'precision': 1.0, 'recall': 0.99, 'f1-score': 0.9949748743718593, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}","{'precision': 0.9880715705765407, 'recall': 0.994, 'f1-score': 0.9910269192422732, 'support': 500.0}","{'precision': 0.9940119760479041, 'recall': 0.996, 'f1-score': 0.995004995004995, 'support': 500.0}","{'precision': 0.9979919678714859, 'recall': 0.994, 'f1-score': 0.9959919839679359, 'support': 500.0}","{'precision': 0.9939879759519038, 'recall': 0.992, 'f1-score': 0.992992992992993, 'support': 500.0}",0.99575,"{'precision': 0.9957658728139158, 'recall': 0.99575, 'f1-score': 0.9957509627293796, 'support': 4000.0}","{'precision': 0.9957658728139158, 'recall': 0.99575, 'f1-score': 0.9957509627293796, 'support': 4000.0}",Motion Blur severity 2,"[0.99, 1.0, 1.0, 1.0, 0.994, 0.996, 0.994, 0.992]"
"{'precision': 1.0, 'recall': 0.99, 'f1-score': 0.9949748743718593, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}","{'precision': 0.9899799599198397, 'recall': 0.988, 'f1-score': 0.988988988988989, 'support': 500.0}","{'precision': 0.9940119760479041, 'recall': 0.996, 'f1-score': 0.995004995004995, 'support': 500.0}","{'precision': 0.992, 'recall': 0.992, 'f1-score': 0.992, 'support': 500.0}","{'precision': 0.9880239520958084, 'recall': 0.99, 'f1-score': 0.989010989010989, 'support': 500.0}",0.9945,"{'precision': 0.9945099225158806, 'recall': 0.9945, 'f1-score': 0.9944994729539766, 'support': 4000.0}","{'precision': 0.9945099225158806, 'recall': 0.9945, 'f1-score': 0.9944994729539766, 'support': 4000.0}",Motion Blur severity 3,"[0.99, 1.0, 1.0, 1.0, 0.988, 0.996, 0.992, 0.99]"
"{'precision': 1.0, 'recall': 0.99, 'f1-score': 0.9949748743718593, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9940357852882704, 'recall': 1.0, 'f1-score': 0.9970089730807578, 'support': 500.0}","{'precision': 0.9919839679358717, 'recall': 0.99, 'f1-score': 0.990990990990991, 'support': 500.0}","{'precision': 0.9940119760479041, 'recall': 0.996, 'f1-score': 0.995004995004995, 'support': 500.0}","{'precision': 0.9920318725099602, 'recall': 0.996, 'f1-score': 0.9940119760479041, 'support': 500.0}","{'precision': 0.99, 'recall': 0.99, 'f1-score': 0.99, 'support': 500.0}",0.99525,"{'precision': 0.9952579502227508, 'recall': 0.99525, 'f1-score': 0.9952489761870633, 'support': 4000.0}","{'precision': 0.9952579502227508, 'recall': 0.99525, 'f1-score': 0.9952489761870633, 'support': 4000.0}",Motion Blur severity 4,"[0.99, 1.0, 1.0, 1.0, 0.99, 0.996, 0.996, 0.99]"
"{'precision': 0.9979919678714859, 'recall': 0.994, 'f1-score': 0.9959919839679359, 'support': 500.0}","{'precision': 0.998, 'recall': 0.998, 'f1-score': 0.998, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9899598393574297, 'recall': 0.986, 'f1-score': 0.9879759519038076, 'support': 500.0}","{'precision': 0.994, 'recall': 0.994, 'f1-score': 0.994, 'support': 500.0}","{'precision': 0.9900398406374502, 'recall': 0.994, 'f1-score': 0.9920159680638723, 'support': 500.0}","{'precision': 0.986, 'recall': 0.986, 'f1-score': 0.986, 'support': 500.0}",0.994,"{'precision': 0.9940009480151683, 'recall': 0.994, 'f1-score': 0.993998486993948, 'support': 4000.0}","{'precision': 0.9940009480151683, 'recall': 0.994, 'f1-score': 0.993998486993948, 'support': 4000.0}",Motion Blur severity 5,"[0.994, 0.998, 1.0, 1.0, 0.986, 0.994, 0.994, 0.986]"
"{'precision': 0.3213572854291417, 'recall': 0.966, 'f1-score': 0.4822765851223165, 'support': 500.0}","{'precision': 0.95, 'recall': 0.228, 'f1-score': 0.36774193548387096, 'support': 500.0}","{'precision': 0.8791773778920309, 'recall': 0.684, 'f1-score': 0.7694038245219348, 'support': 500.0}","{'precision': 0.8210180623973727, 'recall': 1.0, 'f1-score': 0.9017132551848512, 'support': 500.0}","{'precision': 0.44171779141104295, 'recall': 0.144, 'f1-score': 0.2171945701357466, 'support': 500.0}","{'precision': 0.7680412371134021, 'recall': 0.298, 'f1-score': 0.42939481268011526, 'support': 500.0}","{'precision': 0.7272727272727273, 'recall': 0.032, 'f1-score': 0.06130268199233716, 'support': 500.0}","{'precision': 0.43, 'recall': 0.86, 'f1-score': 0.5733333333333334, 'support': 500.0}",0.5265,"{'precision': 0.6673230601894646, 'recall': 0.5265, 'f1-score': 0.47529512480681324, 'support': 4000.0}","{'precision': 0.6673230601894647, 'recall': 0.5265, 'f1-score': 0.47529512480681324, 'support': 4000.0}",Pixelate severity 1,"[0.966, 0.228, 0.684, 1.0, 0.144, 0.298, 0.032, 0.86]"
"{'precision': 0.3578544061302682, 'recall': 0.934, 'f1-score': 0.5174515235457063, 'support': 500.0}","{'precision': 0.8947368421052632, 'recall': 0.204, 'f1-score': 0.3322475570032573, 'support': 500.0}","{'precision': 0.9514563106796117, 'recall': 0.392, 'f1-score': 0.5552407932011332, 'support': 500.0}","{'precision': 0.8006430868167203, 'recall': 0.996, 'f1-score': 0.8877005347593583, 'support': 500.0}","{'precision': 0.3850267379679144, 'recall': 0.144, 'f1-score': 0.2096069868995633, 'support': 500.0}","{'precision': 0.74, 'recall': 0.074, 'f1-score': 0.13454545454545455, 'support': 500.0}","{'precision': 0.2727272727272727, 'recall': 0.006, 'f1-score': 0.011741682974559686, 'support': 500.0}","{'precision': 0.30697674418604654, 'recall': 0.924, 'f1-score': 0.4608478802992519, 'support': 500.0}",0.45925,"{'precision': 0.5886776750766372, 'recall': 0.45925, 'f1-score': 0.38867280165353557, 'support': 4000.0}","{'precision': 0.5886776750766372, 'recall': 0.45925, 'f1-score': 0.38867280165353557, 'support': 4000.0}",Pixelate severity 2,"[0.934, 0.204, 0.392, 0.996, 0.144, 0.074, 0.006, 0.924]"
"{'precision': 0.3079824010056568, 'recall': 0.98, 'f1-score': 0.468675274988044, 'support': 500.0}","{'precision': 0.9107142857142857, 'recall': 0.204, 'f1-score': 0.3333333333333333, 'support': 500.0}","{'precision': 0.9022556390977443, 'recall': 0.48, 'f1-score': 0.6266318537859008, 'support': 500.0}","{'precision': 0.8151815181518152, 'recall': 0.988, 'f1-score': 0.8933092224231465, 'support': 500.0}","{'precision': 0.3798449612403101, 'recall': 0.098, 'f1-score': 0.15580286168521462, 'support': 500.0}","{'precision': 0.7865168539325843, 'recall': 0.14, 'f1-score': 0.23769100169779286, 'support': 500.0}","{'precision': 0.7727272727272727, 'recall': 0.034, 'f1-score': 0.06513409961685823, 'support': 500.0}","{'precision': 0.37468354430379747, 'recall': 0.888, 'f1-score': 0.5270029673590505, 'support': 500.0}",0.4765,"{'precision': 0.6562383095216833, 'recall': 0.47650000000000003, 'f1-score': 0.41344757686116757, 'support': 4000.0}","{'precision': 0.6562383095216833, 'recall': 0.4765, 'f1-score': 0.41344757686116757, 'support': 4000.0}",Pixelate severity 3,"[0.98, 0.204, 0.48, 0.988, 0.098, 0.14, 0.034, 0.888]"
"{'precision': 0.3156100886162236, 'recall': 0.926, 'f1-score': 0.47076766649720386, 'support': 500.0}","{'precision': 0.9795918367346939, 'recall': 0.096, 'f1-score': 0.17486338797814208, 'support': 500.0}","{'precision': 0.8048780487804879, 'recall': 0.528, 'f1-score': 0.6376811594202898, 'support': 500.0}","{'precision': 0.7238372093023255, 'recall': 0.996, 'f1-score': 0.8383838383838383, 'support': 500.0}","{'precision': 0.323943661971831, 'recall': 0.092, 'f1-score': 0.14330218068535824, 'support': 500.0}","{'precision': 0.7452830188679245, 'recall': 0.158, 'f1-score': 0.2607260726072607, 'support': 500.0}","{'precision': 0.75, 'recall': 0.012, 'f1-score': 0.023622047244094488, 'support': 500.0}","{'precision': 0.35313531353135313, 'recall': 0.856, 'f1-score': 0.5, 'support': 500.0}",0.458,"{'precision': 0.624534897225605, 'recall': 0.458, 'f1-score': 0.38116829410202346, 'support': 4000.0}","{'precision': 0.624534897225605, 'recall': 0.458, 'f1-score': 0.38116829410202346, 'support': 4000.0}",Pixelate severity 4,"[0.926, 0.096, 0.528, 0.996, 0.092, 0.158, 0.012, 0.856]"
"{'precision': 0.37679769894535, 'recall': 0.786, 'f1-score': 0.509397278029812, 'support': 500.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 500.0}","{'precision': 0.6487068965517241, 'recall': 0.602, 'f1-score': 0.6244813278008299, 'support': 500.0}","{'precision': 0.5824561403508772, 'recall': 0.996, 'f1-score': 0.7350553505535056, 'support': 500.0}","{'precision': 0.36363636363636365, 'recall': 0.008, 'f1-score': 0.015655577299412915, 'support': 500.0}","{'precision': 0.7005347593582888, 'recall': 0.262, 'f1-score': 0.3813682678311499, 'support': 500.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 500.0}","{'precision': 0.2972222222222222, 'recall': 0.856, 'f1-score': 0.44123711340206184, 'support': 500.0}",0.43875,"{'precision': 0.37116926013310325, 'recall': 0.43875, 'f1-score': 0.3383993643645965, 'support': 4000.0}","{'precision': 0.3711692601331032, 'recall': 0.43875, 'f1-score': 0.3383993643645965, 'support': 4000.0}",Pixelate severity 5,"[0.786, 0.0, 0.602, 0.996, 0.008, 0.262, 0.0, 0.856]"
"{'precision': 1.0, 'recall': 0.702, 'f1-score': 0.8249118683901293, 'support': 500.0}","{'precision': 0.9762845849802372, 'recall': 0.988, 'f1-score': 0.9821073558648111, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9097605893186004, 'recall': 0.988, 'f1-score': 0.947267497603068, 'support': 500.0}","{'precision': 0.9314775160599572, 'recall': 0.87, 'f1-score': 0.8996897621509824, 'support': 500.0}","{'precision': 0.9392789373814042, 'recall': 0.99, 'f1-score': 0.9639727361246349, 'support': 500.0}","{'precision': 0.7118402282453637, 'recall': 0.998, 'f1-score': 0.8309741881765196, 'support': 500.0}","{'precision': 0.9234567901234568, 'recall': 0.748, 'f1-score': 0.8265193370165745, 'support': 500.0}",0.9105,"{'precision': 0.9240123307636274, 'recall': 0.9105, 'f1-score': 0.9094303431658399, 'support': 4000.0}","{'precision': 0.9240123307636274, 'recall': 0.9105, 'f1-score': 0.90943034316584, 'support': 4000.0}",Saturate severity 1,"[0.702, 0.988, 1.0, 0.988, 0.87, 0.99, 0.998, 0.748]"
"{'precision': 0.9955555555555555, 'recall': 0.448, 'f1-score': 0.6179310344827587, 'support': 500.0}","{'precision': 0.9755102040816327, 'recall': 0.956, 'f1-score': 0.9656565656565657, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.7577639751552795, 'recall': 0.976, 'f1-score': 0.8531468531468531, 'support': 500.0}","{'precision': 0.9587628865979382, 'recall': 0.744, 'f1-score': 0.8378378378378378, 'support': 500.0}","{'precision': 0.9216417910447762, 'recall': 0.988, 'f1-score': 0.9536679536679536, 'support': 500.0}","{'precision': 0.6085365853658536, 'recall': 0.998, 'f1-score': 0.7560606060606061, 'support': 500.0}","{'precision': 0.8295739348370927, 'recall': 0.662, 'f1-score': 0.7363737486095662, 'support': 500.0}",0.846,"{'precision': 0.880918116579766, 'recall': 0.8460000000000001, 'f1-score': 0.8398338239307637, 'support': 4000.0}","{'precision': 0.880918116579766, 'recall': 0.846, 'f1-score': 0.8398338239307637, 'support': 4000.0}",Saturate severity 2,"[0.448, 0.956, 0.996, 0.976, 0.744, 0.988, 0.998, 0.662]"
"{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9940119760479041, 'recall': 0.996, 'f1-score': 0.995004995004995, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.966, 'f1-score': 0.982706002034588, 'support': 500.0}","{'precision': 0.9708171206225681, 'recall': 0.998, 'f1-score': 0.9842209072978304, 'support': 500.0}",0.995,"{'precision': 0.995104635087801, 'recall': 0.995, 'f1-score': 0.9949917377924264, 'support': 4000.0}","{'precision': 0.9951046350878009, 'recall': 0.995, 'f1-score': 0.9949917377924264, 'support': 4000.0}",Saturate severity 3,"[1.0, 1.0, 1.0, 1.0, 0.996, 1.0, 0.966, 0.998]"
