0,1,2,3,4,5,6,7,accuracy,macro avg,weighted avg,corruption,acuraciaPorClasse
"{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 1.0, 'recall': 0.988, 'f1-score': 0.993963782696177, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.984251968503937, 'recall': 1.0, 'f1-score': 0.9920634920634921, 'support': 500.0}",0.9975,"{'precision': 0.9975324940669841, 'recall': 0.9975, 'f1-score': 0.9975026570912003, 'support': 4000.0}","{'precision': 0.9975324940669841, 'recall': 0.9975, 'f1-score': 0.9975026570912003, 'support': 4000.0}",Gaussian Blur severity 2,"[1.0, 1.0, 1.0, 1.0, 0.996, 0.988, 0.996, 1.0]"
"{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 1.0, 'recall': 0.986, 'f1-score': 0.9929506545820745, 'support': 500.0}","{'precision': 1.0, 'recall': 0.994, 'f1-score': 0.9969909729187563, 'support': 500.0}","{'precision': 0.9803921568627451, 'recall': 1.0, 'f1-score': 0.9900990099009901, 'support': 500.0}",0.997,"{'precision': 0.9970500176118351, 'recall': 0.997, 'f1-score': 0.9970048284234734, 'support': 4000.0}","{'precision': 0.9970500176118351, 'recall': 0.997, 'f1-score': 0.9970048284234734, 'support': 4000.0}",Gaussian Blur severity 3,"[1.0, 1.0, 1.0, 1.0, 0.996, 0.986, 0.994, 1.0]"
"{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 1.0, 'recall': 0.982, 'f1-score': 0.9909182643794148, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9784735812133072, 'recall': 1.0, 'f1-score': 0.9891196834817013, 'support': 500.0}",0.99675,"{'precision': 0.9968101956556554, 'recall': 0.99675, 'f1-score': 0.9967539912288812, 'support': 4000.0}","{'precision': 0.9968101956556554, 'recall': 0.99675, 'f1-score': 0.9967539912288812, 'support': 4000.0}",Gaussian Blur severity 4,"[1.0, 1.0, 1.0, 1.0, 0.996, 0.982, 0.996, 1.0]"
"{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 0.9979919678714859, 'recall': 0.994, 'f1-score': 0.9959919839679359, 'support': 500.0}","{'precision': 1.0, 'recall': 0.982, 'f1-score': 0.9909182643794148, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 0.9784735812133072, 'recall': 1.0, 'f1-score': 0.9891196834817013, 'support': 500.0}",0.9965,"{'precision': 0.9965591916395911, 'recall': 0.9964999999999999, 'f1-score': 0.9965034902268772, 'support': 4000.0}","{'precision': 0.9965591916395911, 'recall': 0.9965, 'f1-score': 0.9965034902268772, 'support': 4000.0}",Gaussian Blur severity 5,"[1.0, 1.0, 1.0, 1.0, 0.994, 0.982, 0.996, 1.0]"
"{'precision': 0.9668615984405458, 'recall': 0.992, 'f1-score': 0.9792694965449161, 'support': 500.0}","{'precision': 1.0, 'recall': 0.994, 'f1-score': 0.9969909729187563, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9746588693957114, 'recall': 1.0, 'f1-score': 0.9871668311944719, 'support': 500.0}","{'precision': 0.993801652892562, 'recall': 0.962, 'f1-score': 0.9776422764227642, 'support': 500.0}","{'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 500.0}","{'precision': 0.9649122807017544, 'recall': 0.99, 'f1-score': 0.9772951628825272, 'support': 500.0}","{'precision': 0.976, 'recall': 0.976, 'f1-score': 0.976, 'support': 500.0}",0.98425,"{'precision': 0.9845293001788217, 'recall': 0.98425, 'f1-score': 0.9842445720872661, 'support': 4000.0}","{'precision': 0.9845293001788216, 'recall': 0.98425, 'f1-score': 0.9842445720872662, 'support': 4000.0}",Gaussian Noise severity 1,"[0.992, 0.994, 1.0, 1.0, 0.962, 0.96, 0.99, 0.976]"
"{'precision': 0.916030534351145, 'recall': 0.96, 'f1-score': 0.9375, 'support': 500.0}","{'precision': 0.9979633401221996, 'recall': 0.98, 'f1-score': 0.9889001009081736, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.8944543828264758, 'recall': 1.0, 'f1-score': 0.9442870632672332, 'support': 500.0}","{'precision': 0.9771689497716894, 'recall': 0.856, 'f1-score': 0.9125799573560768, 'support': 500.0}","{'precision': 0.9975609756097561, 'recall': 0.818, 'f1-score': 0.8989010989010989, 'support': 500.0}","{'precision': 0.8645276292335116, 'recall': 0.97, 'f1-score': 0.9142318567389256, 'support': 500.0}","{'precision': 0.9013539651837524, 'recall': 0.932, 'f1-score': 0.9164208456243854, 'support': 500.0}",0.9395,"{'precision': 0.9436324721373163, 'recall': 0.9395, 'f1-score': 0.9391026153494867, 'support': 4000.0}","{'precision': 0.9436324721373162, 'recall': 0.9395, 'f1-score': 0.9391026153494867, 'support': 4000.0}",Gaussian Noise severity 2,"[0.96, 0.98, 1.0, 1.0, 0.856, 0.818, 0.97, 0.932]"
"{'precision': 0.8828125, 'recall': 0.904, 'f1-score': 0.8932806324110671, 'support': 500.0}","{'precision': 0.9832635983263598, 'recall': 0.94, 'f1-score': 0.9611451942740287, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.7473841554559043, 'recall': 1.0, 'f1-score': 0.8554319931565441, 'support': 500.0}","{'precision': 0.9801136363636364, 'recall': 0.69, 'f1-score': 0.8098591549295775, 'support': 500.0}","{'precision': 0.9875776397515528, 'recall': 0.636, 'f1-score': 0.7737226277372263, 'support': 500.0}","{'precision': 0.7175572519083969, 'recall': 0.94, 'f1-score': 0.8138528138528138, 'support': 500.0}","{'precision': 0.8515625, 'recall': 0.872, 'f1-score': 0.8616600790513834, 'support': 500.0}",0.87275,"{'precision': 0.8937839102257313, 'recall': 0.8727499999999999, 'f1-score': 0.8711190619265801, 'support': 4000.0}","{'precision': 0.8937839102257312, 'recall': 0.87275, 'f1-score': 0.8711190619265801, 'support': 4000.0}",Gaussian Noise severity 3,"[0.904, 0.94, 1.0, 1.0, 0.69, 0.636, 0.94, 0.872]"
"{'precision': 0.8508946322067594, 'recall': 0.856, 'f1-score': 0.8534396809571286, 'support': 500.0}","{'precision': 0.9850746268656716, 'recall': 0.924, 'f1-score': 0.9535603715170279, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 0.6954102920723226, 'recall': 1.0, 'f1-score': 0.8203445447087777, 'support': 500.0}","{'precision': 0.9839743589743589, 'recall': 0.614, 'f1-score': 0.7561576354679803, 'support': 500.0}","{'precision': 0.9884615384615385, 'recall': 0.514, 'f1-score': 0.6763157894736842, 'support': 500.0}","{'precision': 0.6325136612021858, 'recall': 0.926, 'f1-score': 0.7516233766233766, 'support': 500.0}","{'precision': 0.8214285714285714, 'recall': 0.828, 'f1-score': 0.8247011952191236, 'support': 500.0}",0.83275,"{'precision': 0.8694702091534221, 'recall': 0.8327500000000001, 'f1-score': 0.8293929491210121, 'support': 4000.0}","{'precision': 0.8694702091534221, 'recall': 0.83275, 'f1-score': 0.8293929491210122, 'support': 4000.0}",Gaussian Noise severity 4,"[0.856, 0.924, 1.0, 1.0, 0.614, 0.514, 0.926, 0.828]"
"{'precision': 0.8386454183266933, 'recall': 0.842, 'f1-score': 0.8403193612774451, 'support': 500.0}","{'precision': 0.9869848156182213, 'recall': 0.91, 'f1-score': 0.9469302809573361, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.6775067750677507, 'recall': 1.0, 'f1-score': 0.8077544426494345, 'support': 500.0}","{'precision': 0.9821428571428571, 'recall': 0.55, 'f1-score': 0.7051282051282052, 'support': 500.0}","{'precision': 0.9863013698630136, 'recall': 0.432, 'f1-score': 0.6008344923504868, 'support': 500.0}","{'precision': 0.568039950062422, 'recall': 0.91, 'f1-score': 0.6994619523443505, 'support': 500.0}","{'precision': 0.7947686116700201, 'recall': 0.79, 'f1-score': 0.7923771313941825, 'support': 500.0}",0.80425,"{'precision': 0.8538007167507448, 'recall': 0.80425, 'f1-score': 0.7988512322646761, 'support': 4000.0}","{'precision': 0.8538007167507448, 'recall': 0.80425, 'f1-score': 0.7988512322646761, 'support': 4000.0}",Gaussian Noise severity 5,"[0.842, 0.91, 1.0, 1.0, 0.55, 0.432, 0.91, 0.79]"
"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.996, 'f1-score': 0.9979959919839679, 'support': 500.0}","{'precision': 1.0, 'recall': 0.994, 'f1-score': 0.9969909729187563, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9920634920634921, 'recall': 1.0, 'f1-score': 0.9960159362549801, 'support': 500.0}",0.99875,"{'precision': 0.9987584355099325, 'recall': 0.99875, 'f1-score': 0.9987504875198379, 'support': 4000.0}","{'precision': 0.9987584355099325, 'recall': 0.99875, 'f1-score': 0.9987504875198379, 'support': 4000.0}",Glass Blur severity 1,"[1.0, 1.0, 1.0, 1.0, 0.996, 0.994, 1.0, 1.0]"
