0,1,2,3,4,5,6,7,accuracy,macro avg,weighted avg,corruption,acuraciaPorClasse
"{'precision': 0.9840425531914894, 'recall': 0.37, 'f1-score': 0.5377906976744186, 'support': 500.0}","{'precision': 0.8223350253807107, 'recall': 0.972, 'f1-score': 0.8909257561869844, 'support': 500.0}","{'precision': 1.0, 'recall': 0.984, 'f1-score': 0.9919354838709677, 'support': 500.0}","{'precision': 0.9956989247311828, 'recall': 0.926, 'f1-score': 0.9595854922279793, 'support': 500.0}","{'precision': 0.9457364341085271, 'recall': 0.244, 'f1-score': 0.38791732909379967, 'support': 500.0}","{'precision': 0.8891820580474934, 'recall': 0.674, 'f1-score': 0.7667804323094426, 'support': 500.0}","{'precision': 0.6269430051813472, 'recall': 0.726, 'f1-score': 0.6728452270620945, 'support': 500.0}","{'precision': 0.3746813933729822, 'recall': 0.882, 'f1-score': 0.5259391771019678, 'support': 500.0}",0.72225,"{'precision': 0.8298274242517165, 'recall': 0.7222500000000001, 'f1-score': 0.7167149494409568, 'support': 4000.0}","{'precision': 0.8298274242517166, 'recall': 0.72225, 'f1-score': 0.7167149494409568, 'support': 4000.0}",Snow severity 4,"[0.37, 0.972, 0.984, 0.926, 0.244, 0.674, 0.726, 0.882]"
"{'precision': 0.9581589958158996, 'recall': 0.458, 'f1-score': 0.6197564276048715, 'support': 500.0}","{'precision': 0.9072978303747534, 'recall': 0.92, 'f1-score': 0.913604766633565, 'support': 500.0}","{'precision': 1.0, 'recall': 0.976, 'f1-score': 0.9878542510121457, 'support': 500.0}","{'precision': 0.9954337899543378, 'recall': 0.872, 'f1-score': 0.929637526652452, 'support': 500.0}","{'precision': 0.9444444444444444, 'recall': 0.442, 'f1-score': 0.6021798365122616, 'support': 500.0}","{'precision': 0.6994047619047619, 'recall': 0.94, 'f1-score': 0.8020477815699659, 'support': 500.0}","{'precision': 0.8522727272727273, 'recall': 0.45, 'f1-score': 0.5890052356020943, 'support': 500.0}","{'precision': 0.39810017271157166, 'recall': 0.922, 'f1-score': 0.5560916767189384, 'support': 500.0}",0.7475,"{'precision': 0.8443890903098119, 'recall': 0.7475, 'f1-score': 0.7500221877882869, 'support': 4000.0}","{'precision': 0.844389090309812, 'recall': 0.7475, 'f1-score': 0.7500221877882868, 'support': 4000.0}",Snow severity 5,"[0.458, 0.92, 0.976, 0.872, 0.442, 0.94, 0.45, 0.922]"
"{'precision': 0.9191176470588235, 'recall': 1.0, 'f1-score': 0.9578544061302682, 'support': 500.0}","{'precision': 1.0, 'recall': 0.984, 'f1-score': 0.9919354838709677, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 0.998, 'f1-score': 0.998998998998999, 'support': 500.0}","{'precision': 1.0, 'recall': 0.936, 'f1-score': 0.9669421487603306, 'support': 500.0}","{'precision': 1.0, 'recall': 0.966, 'f1-score': 0.982706002034588, 'support': 500.0}","{'precision': 0.9089253187613844, 'recall': 0.998, 'f1-score': 0.9513822688274547, 'support': 500.0}","{'precision': 0.9913978494623656, 'recall': 0.922, 'f1-score': 0.9554404145077721, 'support': 500.0}",0.9755,"{'precision': 0.9774301019103216, 'recall': 0.9755, 'f1-score': 0.9756574653912975, 'support': 4000.0}","{'precision': 0.9774301019103216, 'recall': 0.9755, 'f1-score': 0.9756574653912976, 'support': 4000.0}",Spatter severity 1,"[1.0, 0.984, 1.0, 0.998, 0.936, 0.966, 0.998, 0.922]"
"{'precision': 0.9199255121042831, 'recall': 0.988, 'f1-score': 0.95274831243973, 'support': 500.0}","{'precision': 0.9979633401221996, 'recall': 0.98, 'f1-score': 0.9889001009081736, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 0.972, 'f1-score': 0.9858012170385395, 'support': 500.0}","{'precision': 0.9933184855233853, 'recall': 0.892, 'f1-score': 0.9399367755532139, 'support': 500.0}","{'precision': 0.9974747474747475, 'recall': 0.79, 'f1-score': 0.8816964285714286, 'support': 500.0}","{'precision': 0.6289308176100629, 'recall': 1.0, 'f1-score': 0.7722007722007722, 'support': 500.0}","{'precision': 0.9942196531791907, 'recall': 0.688, 'f1-score': 0.8132387706855791, 'support': 500.0}",0.91375,"{'precision': 0.9414790695017337, 'recall': 0.9137500000000001, 'f1-score': 0.9168152971746797, 'support': 4000.0}","{'precision': 0.9414790695017337, 'recall': 0.91375, 'f1-score': 0.9168152971746797, 'support': 4000.0}",Spatter severity 2,"[0.988, 0.98, 1.0, 0.972, 0.892, 0.79, 1.0, 0.688]"
"{'precision': 0.8563327032136105, 'recall': 0.906, 'f1-score': 0.880466472303207, 'support': 500.0}","{'precision': 0.8554216867469879, 'recall': 0.994, 'f1-score': 0.9195189639222942, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 1.0, 'recall': 0.896, 'f1-score': 0.9451476793248945, 'support': 500.0}","{'precision': 0.9922779922779923, 'recall': 0.514, 'f1-score': 0.6772068511198946, 'support': 500.0}","{'precision': 0.985, 'recall': 0.394, 'f1-score': 0.5628571428571428, 'support': 500.0}","{'precision': 0.4415929203539823, 'recall': 0.998, 'f1-score': 0.6122699386503068, 'support': 500.0}","{'precision': 0.8583569405099151, 'recall': 0.606, 'f1-score': 0.7104337631887456, 'support': 500.0}",0.7885,"{'precision': 0.8736227803878109, 'recall': 0.7885, 'f1-score': 0.7884876014208106, 'support': 4000.0}","{'precision': 0.8736227803878109, 'recall': 0.7885, 'f1-score': 0.7884876014208108, 'support': 4000.0}",Spatter severity 3,"[0.906, 0.994, 1.0, 0.896, 0.514, 0.394, 0.998, 0.606]"
"{'precision': 0.513874614594039, 'recall': 1.0, 'f1-score': 0.6788866259334692, 'support': 500.0}","{'precision': 0.9842931937172775, 'recall': 0.752, 'f1-score': 0.8526077097505669, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9977924944812362, 'recall': 0.904, 'f1-score': 0.9485834207764953, 'support': 500.0}","{'precision': 0.9375, 'recall': 0.78, 'f1-score': 0.851528384279476, 'support': 500.0}","{'precision': 1.0, 'recall': 0.492, 'f1-score': 0.6595174262734584, 'support': 500.0}","{'precision': 0.9770114942528736, 'recall': 0.85, 'f1-score': 0.9090909090909091, 'support': 500.0}","{'precision': 0.8168067226890756, 'recall': 0.972, 'f1-score': 0.8876712328767123, 'support': 500.0}",0.84375,"{'precision': 0.9034098149668128, 'recall': 0.84375, 'f1-score': 0.8484857136226358, 'support': 4000.0}","{'precision': 0.9034098149668127, 'recall': 0.84375, 'f1-score': 0.8484857136226359, 'support': 4000.0}",Spatter severity 4,"[1.0, 0.752, 1.0, 0.904, 0.78, 0.492, 0.85, 0.972]"
"{'precision': 0.5882352941176471, 'recall': 1.0, 'f1-score': 0.7407407407407407, 'support': 500.0}","{'precision': 0.9242761692650334, 'recall': 0.83, 'f1-score': 0.8746048472075869, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9976415094339622, 'recall': 0.846, 'f1-score': 0.9155844155844156, 'support': 500.0}","{'precision': 0.9281914893617021, 'recall': 0.698, 'f1-score': 0.7968036529680366, 'support': 500.0}","{'precision': 1.0, 'recall': 0.52, 'f1-score': 0.6842105263157895, 'support': 500.0}","{'precision': 0.9722921914357683, 'recall': 0.772, 'f1-score': 0.8606465997770345, 'support': 500.0}","{'precision': 0.6599462365591398, 'recall': 0.982, 'f1-score': 0.7893890675241158, 'support': 500.0}",0.831,"{'precision': 0.8838228612716567, 'recall': 0.831, 'f1-score': 0.832747481264715, 'support': 4000.0}","{'precision': 0.8838228612716567, 'recall': 0.831, 'f1-score': 0.8327474812647149, 'support': 4000.0}",Spatter severity 5,"[1.0, 0.83, 1.0, 0.846, 0.698, 0.52, 0.772, 0.982]"
"{'precision': 0.9900596421471173, 'recall': 0.996, 'f1-score': 0.9930209371884346, 'support': 500.0}","{'precision': 1.0, 'recall': 0.964, 'f1-score': 0.9816700610997964, 'support': 500.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 500.0}","{'precision': 0.9861932938856016, 'recall': 1.0, 'f1-score': 0.9930486593843099, 'support': 500.0}","{'precision': 0.9724409448818898, 'recall': 0.988, 'f1-score': 0.9801587301587301, 'support': 500.0}","{'precision': 0.998003992015968, 'recall': 1.0, 'f1-score': 0.999000999000999, 'support': 500.0}","{'precision': 0.9592233009708738, 'recall': 0.988, 'f1-score': 0.9733990147783251, 'support': 500.0}","{'precision': 0.9896694214876033, 'recall': 0.958, 'f1-score': 0.9735772357723578, 'support': 500.0}",0.98675,"{'precision': 0.9869488244236317, 'recall': 0.98675, 'f1-score': 0.9867344546728691, 'support': 4000.0}","{'precision': 0.9869488244236317, 'recall': 0.98675, 'f1-score': 0.9867344546728691, 'support': 4000.0}",Speckle Noise severity 1,"[0.996, 0.964, 1.0, 1.0, 0.988, 1.0, 0.988, 0.958]"
"{'precision': 0.9496124031007752, 'recall': 0.98, 'f1-score': 0.9645669291338582, 'support': 500.0}","{'precision': 1.0, 'recall': 0.892, 'f1-score': 0.9429175475687104, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9398496240601504, 'recall': 1.0, 'f1-score': 0.9689922480620154, 'support': 500.0}","{'precision': 0.945010183299389, 'recall': 0.928, 'f1-score': 0.9364278506559032, 'support': 500.0}","{'precision': 0.9822834645669292, 'recall': 0.998, 'f1-score': 0.9900793650793651, 'support': 500.0}","{'precision': 0.9320754716981132, 'recall': 0.988, 'f1-score': 0.9592233009708738, 'support': 500.0}","{'precision': 0.9726315789473684, 'recall': 0.924, 'f1-score': 0.9476923076923077, 'support': 500.0}",0.96375,"{'precision': 0.9646848327409632, 'recall': 0.96375, 'f1-score': 0.9634879426473753, 'support': 4000.0}","{'precision': 0.9646848327409632, 'recall': 0.96375, 'f1-score': 0.9634879426473753, 'support': 4000.0}",Speckle Noise severity 2,"[0.98, 0.892, 1.0, 1.0, 0.928, 0.998, 0.988, 0.924]"
"{'precision': 0.9504950495049505, 'recall': 0.96, 'f1-score': 0.9552238805970149, 'support': 500.0}","{'precision': 1.0, 'recall': 0.896, 'f1-score': 0.9451476793248945, 'support': 500.0}","{'precision': 0.9960159362549801, 'recall': 1.0, 'f1-score': 0.998003992015968, 'support': 500.0}","{'precision': 0.9124087591240876, 'recall': 1.0, 'f1-score': 0.9541984732824428, 'support': 500.0}","{'precision': 0.951063829787234, 'recall': 0.894, 'f1-score': 0.9216494845360824, 'support': 500.0}","{'precision': 0.9860557768924303, 'recall': 0.99, 'f1-score': 0.9880239520958084, 'support': 500.0}","{'precision': 0.9144981412639405, 'recall': 0.984, 'f1-score': 0.9479768786127167, 'support': 500.0}","{'precision': 0.9425051334702259, 'recall': 0.918, 'f1-score': 0.9300911854103343, 'support': 500.0}",0.95525,"{'precision': 0.956630328287231, 'recall': 0.9552499999999999, 'f1-score': 0.9550394407344078, 'support': 4000.0}","{'precision': 0.9566303282872312, 'recall': 0.95525, 'f1-score': 0.9550394407344079, 'support': 4000.0}",Speckle Noise severity 3,"[0.96, 0.896, 1.0, 1.0, 0.894, 0.99, 0.984, 0.918]"
